epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
390,282.214,0.54456,0.47842,0.90089,0.99736,1,0.995,0.91065,0.41201,0.33097,0.87676,0.0007163,0.0007163,0.0007163
391,282.85,0.45241,0.39023,0.85374,0.99736,1,0.995,0.91065,0.41201,0.33097,0.87676,0.000713,0.000713,0.000713
392,283.606,0.50521,0.38039,0.86132,0.99733,1,0.995,0.90425,0.41186,0.33848,0.87923,0.0007097,0.0007097,0.0007097
393,284.279,0.46429,0.41452,0.84766,0.99733,1,0.995,0.90425,0.41186,0.33848,0.87923,0.0007064,0.0007064,0.0007064
394,284.977,0.5051,0.39105,0.86251,0.99735,1,0.995,0.89707,0.4248,0.33378,0.88235,0.0007031,0.0007031,0.0007031
395,285.642,0.56999,0.44183,0.89999,0.99735,1,0.995,0.89707,0.4248,0.33378,0.88235,0.0006998,0.0006998,0.0006998
396,286.359,0.44459,0.35743,0.87181,0.99739,1,0.995,0.90135,0.43154,0.34675,0.88056,0.0006965,0.0006965,0.0006965
397,287.033,0.50429,0.36937,0.83383,0.99739,1,0.995,0.90135,0.43154,0.34675,0.88056,0.0006932,0.0006932,0.0006932
398,287.754,0.50406,0.42245,0.87801,0.99741,1,0.995,0.90078,0.43477,0.3497,0.87755,0.0006899,0.0006899,0.0006899
399,288.457,0.6382,0.41365,0.89886,0.99741,1,0.995,0.90078,0.43477,0.3497,0.87755,0.0006866,0.0006866,0.0006866
400,289.182,0.62012,0.4281,0.89347,0.99738,1,0.995,0.92321,0.42166,0.34983,0.87477,0.0006833,0.0006833,0.0006833
401,289.865,0.50293,0.37126,0.84359,0.99738,1,0.995,0.92321,0.42166,0.34983,0.87477,0.00068,0.00068,0.00068
402,290.757,0.54611,0.39544,0.8497,0.99726,1,0.995,0.93286,0.40004,0.3397,0.87292,0.0006767,0.0006767,0.0006767
403,291.409,0.5195,0.38637,0.86453,0.99726,1,0.995,0.93286,0.40004,0.3397,0.87292,0.0006734,0.0006734,0.0006734
404,292.107,0.45967,0.3812,0.82503,0.99735,1,0.995,0.93768,0.36839,0.33532,0.87262,0.0006701,0.0006701,0.0006701
405,292.811,0.55624,0.39704,0.86301,0.99735,1,0.995,0.93768,0.36839,0.33532,0.87262,0.0006668,0.0006668,0.0006668
406,293.493,0.56779,0.4435,0.90955,0.9963,1,0.995,0.95347,0.35573,0.33738,0.87033,0.0006635,0.0006635,0.0006635
407,294.198,0.6155,0.39667,0.90144,0.9963,1,0.995,0.95347,0.35573,0.33738,0.87033,0.0006602,0.0006602,0.0006602
408,294.942,0.46013,0.37743,0.83268,0.99625,1,0.995,0.95535,0.3533,0.32338,0.86537,0.0006569,0.0006569,0.0006569
409,295.642,0.48372,0.37502,0.87372,0.99625,1,0.995,0.95535,0.3533,0.32338,0.86537,0.0006536,0.0006536,0.0006536
410,296.348,0.45806,0.34873,0.87442,0.9974,1,0.995,0.9373,0.3651,0.32638,0.86128,0.0006503,0.0006503,0.0006503
411,297.055,0.43738,0.36095,0.86375,0.9974,1,0.995,0.9373,0.3651,0.32638,0.86128,0.000647,0.000647,0.000647
412,297.837,0.53175,0.38679,0.87651,0.99731,1,0.995,0.93151,0.37347,0.31238,0.86357,0.0006437,0.0006437,0.0006437
413,298.556,0.50157,0.3715,0.87199,0.99731,1,0.995,0.93151,0.37347,0.31238,0.86357,0.0006404,0.0006404,0.0006404
414,299.26,0.55659,0.41536,0.8648,0.9972,1,0.995,0.92422,0.37812,0.32967,0.86943,0.0006371,0.0006371,0.0006371
415,299.94,0.49637,0.40206,0.86811,0.9972,1,0.995,0.92422,0.37812,0.32967,0.86943,0.0006338,0.0006338,0.0006338
416,300.823,0.50844,0.40388,0.88174,0.99722,1,0.995,0.93622,0.39242,0.3365,0.87231,0.0006305,0.0006305,0.0006305
417,301.484,0.53255,0.39338,0.8826,0.99722,1,0.995,0.93622,0.39242,0.3365,0.87231,0.0006272,0.0006272,0.0006272
418,302.146,0.61467,0.44261,0.89434,0.99709,1,0.995,0.91163,0.40493,0.34497,0.87631,0.0006239,0.0006239,0.0006239
419,302.82,0.46986,0.36587,0.88025,0.99709,1,0.995,0.91163,0.40493,0.34497,0.87631,0.0006206,0.0006206,0.0006206
420,303.498,0.49112,0.39841,0.8774,0.99703,1,0.995,0.90174,0.41129,0.34538,0.87631,0.0006173,0.0006173,0.0006173
421,304.175,0.53723,0.39319,0.85883,0.99703,1,0.995,0.90174,0.41129,0.34538,0.87631,0.000614,0.000614,0.000614
422,304.849,0.62212,0.41336,0.93857,0.99708,1,0.995,0.92597,0.41429,0.33073,0.87422,0.0006107,0.0006107,0.0006107
423,305.553,0.54139,0.39245,0.87548,0.99708,1,0.995,0.92597,0.41429,0.33073,0.87422,0.0006074,0.0006074,0.0006074
424,306.313,0.56887,0.41206,0.87885,0.99717,1,0.995,0.90953,0.39867,0.32699,0.86699,0.0006041,0.0006041,0.0006041
425,307.033,0.58788,0.44461,0.91706,0.99717,1,0.995,0.90953,0.39867,0.32699,0.86699,0.0006008,0.0006008,0.0006008
426,307.721,0.53015,0.4406,0.898,0.99723,1,0.995,0.92826,0.38871,0.32848,0.8632,0.0005975,0.0005975,0.0005975
427,308.419,0.52305,0.39847,0.87384,0.99723,1,0.995,0.92826,0.38871,0.32848,0.8632,0.0005942,0.0005942,0.0005942
428,309.138,0.42205,0.35192,0.8453,0.99724,1,0.995,0.92731,0.38117,0.32339,0.86396,0.0005909,0.0005909,0.0005909
429,309.804,0.48687,0.35591,0.87247,0.99724,1,0.995,0.92731,0.38117,0.32339,0.86396,0.0005876,0.0005876,0.0005876
430,310.499,0.50771,0.41281,0.86889,0.99722,1,0.995,0.93161,0.37048,0.30867,0.86149,0.0005843,0.0005843,0.0005843
431,311.193,0.53209,0.35977,0.88557,0.99722,1,0.995,0.93161,0.37048,0.30867,0.86149,0.000581,0.000581,0.000581
432,312.088,0.49516,0.36396,0.8447,0.99722,1,0.995,0.93491,0.36792,0.31673,0.85812,0.0005777,0.0005777,0.0005777
433,312.744,0.47741,0.36707,0.84016,0.99722,1,0.995,0.93491,0.36792,0.31673,0.85812,0.0005744,0.0005744,0.0005744
434,313.436,0.50247,0.43521,0.85941,0.9974,1,0.995,0.94672,0.36272,0.3187,0.85782,0.0005711,0.0005711,0.0005711
435,314.099,0.47714,0.36501,0.83237,0.9974,1,0.995,0.94672,0.36272,0.3187,0.85782,0.0005678,0.0005678,0.0005678
436,314.812,0.52782,0.40093,0.85169,0.99749,1,0.995,0.9274,0.37376,0.32415,0.85949,0.0005645,0.0005645,0.0005645
437,315.484,0.451,0.36167,0.87268,0.99749,1,0.995,0.9274,0.37376,0.32415,0.85949,0.0005612,0.0005612,0.0005612
438,316.226,0.38398,0.33573,0.82634,0.99749,1,0.995,0.94214,0.39001,0.3446,0.86297,0.0005579,0.0005579,0.0005579
439,316.87,0.46176,0.38685,0.82986,0.99749,1,0.995,0.94214,0.39001,0.3446,0.86297,0.0005546,0.0005546,0.0005546
440,317.661,0.54761,0.39931,0.92953,0.99751,1,0.995,0.94238,0.39632,0.342,0.86439,0.0005513,0.0005513,0.0005513
441,318.365,0.5298,0.40621,0.85493,0.99751,1,0.995,0.94238,0.39632,0.342,0.86439,0.000548,0.000548,0.000548
442,319.087,0.49806,0.38841,0.82947,0.99756,1,0.995,0.9401,0.39565,0.34603,0.864,0.0005447,0.0005447,0.0005447
443,319.752,0.49271,0.35998,0.8594,0.99756,1,0.995,0.9401,0.39565,0.34603,0.864,0.0005414,0.0005414,0.0005414
444,320.447,0.4424,0.36704,0.86163,0.99751,1,0.995,0.94131,0.39067,0.33128,0.86756,0.0005381,0.0005381,0.0005381
445,321.153,0.43515,0.37439,0.84278,0.99751,1,0.995,0.94131,0.39067,0.33128,0.86756,0.0005348,0.0005348,0.0005348
446,322.056,0.45004,0.37119,0.82633,0.9975,1,0.995,0.93388,0.37099,0.3257,0.86754,0.0005315,0.0005315,0.0005315
447,322.761,0.55916,0.39748,0.87058,0.9975,1,0.995,0.93388,0.37099,0.3257,0.86754,0.0005282,0.0005282,0.0005282
448,323.498,0.4417,0.36467,0.84967,0.99745,1,0.995,0.9272,0.36165,0.31954,0.86527,0.0005249,0.0005249,0.0005249
449,324.182,0.41964,0.33973,0.86449,0.99745,1,0.995,0.9272,0.36165,0.31954,0.86527,0.0005216,0.0005216,0.0005216
450,324.89,0.4411,0.35318,0.84751,0.99763,1,0.995,0.92272,0.36545,0.31642,0.86199,0.0005183,0.0005183,0.0005183
451,325.534,0.45936,0.38499,0.83891,0.99763,1,0.995,0.92272,0.36545,0.31642,0.86199,0.000515,0.000515,0.000515
452,326.263,0.43966,0.35095,0.88459,0.99767,1,0.995,0.921,0.36036,0.3183,0.85943,0.0005117,0.0005117,0.0005117
453,326.924,0.45622,0.35061,0.85459,0.99767,1,0.995,0.921,0.36036,0.3183,0.85943,0.0005084,0.0005084,0.0005084
454,327.622,0.47926,0.35168,0.85454,0.99767,1,0.995,0.91783,0.36561,0.31607,0.85864,0.0005051,0.0005051,0.0005051
455,328.298,0.42058,0.37189,0.82658,0.99767,1,0.995,0.91783,0.36561,0.31607,0.85864,0.0005018,0.0005018,0.0005018
456,329.017,0.49617,0.37338,0.84143,0.99763,1,0.995,0.92281,0.36519,0.3206,0.86231,0.0004985,0.0004985,0.0004985
457,329.678,0.47441,0.38614,0.85523,0.99763,1,0.995,0.92281,0.36519,0.3206,0.86231,0.0004952,0.0004952,0.0004952
458,330.389,0.50934,0.43908,0.88769,0.99763,1,0.995,0.91885,0.35998,0.31591,0.86627,0.0004919,0.0004919,0.0004919
459,331.109,0.50135,0.375,0.83957,0.99763,1,0.995,0.91885,0.35998,0.31591,0.86627,0.0004886,0.0004886,0.0004886
460,331.833,0.48704,0.37785,0.85747,0.99767,1,0.995,0.91831,0.3656,0.31531,0.86977,0.0004853,0.0004853,0.0004853
461,332.534,0.46274,0.36399,0.85802,0.99767,1,0.995,0.91831,0.3656,0.31531,0.86977,0.000482,0.000482,0.000482
462,333.391,0.50482,0.43256,0.88586,0.99754,1,0.995,0.93126,0.36766,0.31037,0.86957,0.0004787,0.0004787,0.0004787
463,334.084,0.45506,0.34557,0.85214,0.99754,1,0.995,0.93126,0.36766,0.31037,0.86957,0.0004754,0.0004754,0.0004754
464,334.791,0.49523,0.37285,0.8588,0.99752,1,0.995,0.92033,0.35816,0.30897,0.86548,0.0004721,0.0004721,0.0004721
465,335.486,0.45386,0.41881,0.86606,0.99752,1,0.995,0.92033,0.35816,0.30897,0.86548,0.0004688,0.0004688,0.0004688
466,336.168,0.54675,0.39284,0.90325,0.9976,1,0.995,0.94206,0.35784,0.30803,0.8621,0.0004655,0.0004655,0.0004655
467,336.893,0.44679,0.37776,0.85178,0.9976,1,0.995,0.94206,0.35784,0.30803,0.8621,0.0004622,0.0004622,0.0004622
468,337.625,0.4537,0.39367,0.85575,0.9972,1,0.995,0.95171,0.36244,0.30759,0.8624,0.0004589,0.0004589,0.0004589
469,338.283,0.46223,0.36647,0.83232,0.9972,1,0.995,0.95171,0.36244,0.30759,0.8624,0.0004556,0.0004556,0.0004556
470,339.001,0.51046,0.38436,0.83566,0.99751,1,0.995,0.94031,0.36296,0.31997,0.86663,0.0004523,0.0004523,0.0004523
471,339.691,0.40802,0.3691,0.80936,0.99751,1,0.995,0.94031,0.36296,0.31997,0.86663,0.000449,0.000449,0.000449
472,340.382,0.33927,0.29839,0.82646,0.99732,1,0.995,0.93323,0.3705,0.31521,0.87194,0.0004457,0.0004457,0.0004457
473,341.056,0.46232,0.4045,0.88549,0.99732,1,0.995,0.93323,0.3705,0.31521,0.87194,0.0004424,0.0004424,0.0004424
474,341.789,0.42143,0.34951,0.84196,0.99735,1,0.995,0.91791,0.36607,0.30995,0.87264,0.0004391,0.0004391,0.0004391
475,342.475,0.46541,0.36784,0.85813,0.99735,1,0.995,0.91791,0.36607,0.30995,0.87264,0.0004358,0.0004358,0.0004358
476,343.321,0.49645,0.39454,0.87091,0.99703,1,0.995,0.93205,0.35616,0.30909,0.86942,0.0004325,0.0004325,0.0004325
477,343.977,0.47948,0.38223,0.85914,0.99703,1,0.995,0.93205,0.35616,0.30909,0.86942,0.0004292,0.0004292,0.0004292
478,344.694,0.45583,0.3689,0.8372,0.99726,1,0.995,0.93973,0.3444,0.30881,0.86494,0.0004259,0.0004259,0.0004259
479,345.357,0.45972,0.39758,0.87415,0.99726,1,0.995,0.93973,0.3444,0.30881,0.86494,0.0004226,0.0004226,0.0004226
480,346.051,0.45246,0.32508,0.85077,0.99731,1,0.995,0.93849,0.34691,0.29978,0.86032,0.0004193,0.0004193,0.0004193
481,346.758,0.44696,0.37345,0.83609,0.99731,1,0.995,0.93849,0.34691,0.29978,0.86032,0.000416,0.000416,0.000416
482,347.527,0.42002,0.35136,0.81036,0.99754,1,0.995,0.95658,0.34057,0.3044,0.85706,0.0004127,0.0004127,0.0004127
483,348.225,0.46876,0.36635,0.83221,0.99754,1,0.995,0.95658,0.34057,0.3044,0.85706,0.0004094,0.0004094,0.0004094
484,349.002,0.40266,0.36169,0.81023,0.99759,1,0.995,0.95697,0.32941,0.29236,0.85341,0.0004061,0.0004061,0.0004061
485,349.694,0.37485,0.32951,0.8392,0.99759,1,0.995,0.95697,0.32941,0.29236,0.85341,0.0004028,0.0004028,0.0004028
486,350.424,0.44965,0.35475,0.87693,0.99758,1,0.995,0.95045,0.32078,0.29712,0.84991,0.0003995,0.0003995,0.0003995
487,351.15,0.51571,0.394,0.86271,0.99758,1,0.995,0.95045,0.32078,0.29712,0.84991,0.0003962,0.0003962,0.0003962
488,351.912,0.42696,0.33406,0.8191,0.99757,1,0.995,0.93946,0.31108,0.29592,0.85133,0.0003929,0.0003929,0.0003929
489,352.582,0.40845,0.35978,0.85496,0.99757,1,0.995,0.93946,0.31108,0.29592,0.85133,0.0003896,0.0003896,0.0003896
490,353.351,0.45492,0.36482,0.88402,0.99747,1,0.995,0.95678,0.30492,0.29927,0.85184,0.0003863,0.0003863,0.0003863
491,354.069,0.49783,0.37257,0.82464,0.99747,1,0.995,0.95678,0.30492,0.29927,0.85184,0.000383,0.000383,0.000383
492,355.011,0.43995,0.32846,0.85681,0.99752,1,0.995,0.96211,0.30168,0.29297,0.8519,0.0003797,0.0003797,0.0003797
493,355.818,0.42335,0.35957,0.84582,0.99752,1,0.995,0.96211,0.30168,0.29297,0.8519,0.0003764,0.0003764,0.0003764
494,356.541,0.44133,0.38249,0.82671,0.99753,1,0.995,0.96896,0.31133,0.30972,0.85165,0.0003731,0.0003731,0.0003731
495,357.249,0.49041,0.35916,0.85987,0.99753,1,0.995,0.96896,0.31133,0.30972,0.85165,0.0003698,0.0003698,0.0003698
496,357.968,0.44065,0.35034,0.85926,0.99746,1,0.995,0.9525,0.33403,0.31534,0.84997,0.0003665,0.0003665,0.0003665
497,358.691,0.42725,0.33374,0.80625,0.99746,1,0.995,0.9525,0.33403,0.31534,0.84997,0.0003632,0.0003632,0.0003632
498,359.422,0.49688,0.40297,0.88925,0.9974,1,0.995,0.94836,0.34766,0.31812,0.848,0.0003599,0.0003599,0.0003599
499,360.19,0.44625,0.38026,0.87132,0.9974,1,0.995,0.94836,0.34766,0.31812,0.848,0.0003566,0.0003566,0.0003566
500,360.885,0.44732,0.34178,0.80075,0.99728,1,0.995,0.94718,0.34627,0.31346,0.84719,0.0003533,0.0003533,0.0003533
501,361.536,0.39446,0.34418,0.84195,0.99728,1,0.995,0.94718,0.34627,0.31346,0.84719,0.00035,0.00035,0.00035
502,362.245,0.49134,0.38553,0.85014,0.99724,1,0.995,0.94067,0.33812,0.30369,0.84679,0.0003467,0.0003467,0.0003467
503,362.929,0.43958,0.36521,0.8518,0.99724,1,0.995,0.94067,0.33812,0.30369,0.84679,0.0003434,0.0003434,0.0003434
504,363.608,0.38927,0.33599,0.81211,0.99718,1,0.995,0.92259,0.32809,0.29137,0.84731,0.0003401,0.0003401,0.0003401
505,364.287,0.42918,0.34477,0.86165,0.99718,1,0.995,0.92259,0.32809,0.29137,0.84731,0.0003368,0.0003368,0.0003368
506,365.198,0.50001,0.41531,0.86784,0.99718,1,0.995,0.93811,0.32091,0.28982,0.85044,0.0003335,0.0003335,0.0003335
507,365.857,0.47741,0.34467,0.84689,0.99718,1,0.995,0.93811,0.32091,0.28982,0.85044,0.0003302,0.0003302,0.0003302
508,366.583,0.38808,0.3302,0.79383,0.99714,1,0.995,0.94098,0.3313,0.28883,0.8506,0.0003269,0.0003269,0.0003269
509,367.283,0.4257,0.33946,0.8521,0.99714,1,0.995,0.94098,0.3313,0.28883,0.8506,0.0003236,0.0003236,0.0003236
510,367.976,0.4517,0.36974,0.80579,0.9971,1,0.995,0.9411,0.33357,0.28487,0.84917,0.0003203,0.0003203,0.0003203
511,368.714,0.41271,0.33546,0.8353,0.9971,1,0.995,0.9411,0.33357,0.28487,0.84917,0.000317,0.000317,0.000317
512,369.452,0.47075,0.3698,0.88045,0.99709,1,0.995,0.92872,0.33795,0.27716,0.84866,0.0003137,0.0003137,0.0003137
513,370.126,0.46819,0.34082,0.83446,0.99709,1,0.995,0.92872,0.33795,0.27716,0.84866,0.0003104,0.0003104,0.0003104
514,370.847,0.43353,0.38145,0.85282,0.99703,1,0.995,0.92916,0.34087,0.27699,0.84869,0.0003071,0.0003071,0.0003071
515,371.531,0.47307,0.40298,0.8444,0.99703,1,0.995,0.92916,0.34087,0.27699,0.84869,0.0003038,0.0003038,0.0003038
516,372.293,0.43555,0.36106,0.83504,0.99695,1,0.995,0.92751,0.34636,0.28145,0.84885,0.0003005,0.0003005,0.0003005
517,373.013,0.39889,0.35251,0.82488,0.99695,1,0.995,0.92751,0.34636,0.28145,0.84885,0.0002972,0.0002972,0.0002972
518,373.749,0.46162,0.34257,0.84185,0.99699,1,0.995,0.93619,0.35348,0.28716,0.84887,0.0002939,0.0002939,0.0002939
519,374.45,0.48175,0.36273,0.83339,0.99699,1,0.995,0.93619,0.35348,0.28716,0.84887,0.0002906,0.0002906,0.0002906
520,375.353,0.45219,0.35288,0.83734,0.99706,1,0.995,0.9311,0.35052,0.29026,0.84796,0.0002873,0.0002873,0.0002873
521,376.013,0.42652,0.33963,0.82305,0.99706,1,0.995,0.9311,0.35052,0.29026,0.84796,0.000284,0.000284,0.000284
522,376.778,0.48716,0.36341,0.82608,0.99711,1,0.995,0.93526,0.34212,0.28049,0.84725,0.0002807,0.0002807,0.0002807
523,377.436,0.45576,0.3362,0.85302,0.99711,1,0.995,0.93526,0.34212,0.28049,0.84725,0.0002774,0.0002774,0.0002774
524,378.149,0.4809,0.36593,0.87031,0.99713,1,0.995,0.94168,0.32801,0.27693,0.84531,0.0002741,0.0002741,0.0002741
525,378.847,0.43038,0.35719,0.8339,0.99713,1,0.995,0.94168,0.32801,0.27693,0.84531,0.0002708,0.0002708,0.0002708
526,379.577,0.46064,0.36787,0.8471,0.99712,1,0.995,0.93864,0.32029,0.26929,0.84312,0.0002675,0.0002675,0.0002675
527,380.273,0.42957,0.30447,0.86597,0.99712,1,0.995,0.93864,0.32029,0.26929,0.84312,0.0002642,0.0002642,0.0002642
528,380.967,0.42615,0.33364,0.84238,0.99716,1,0.995,0.94542,0.32093,0.26787,0.84288,0.0002609,0.0002609,0.0002609
529,381.666,0.50575,0.36922,0.82373,0.99716,1,0.995,0.94542,0.32093,0.26787,0.84288,0.0002576,0.0002576,0.0002576
530,382.353,0.49946,0.3774,0.8534,0.99711,1,0.995,0.9424,0.32229,0.27153,0.84294,0.0002543,0.0002543,0.0002543
531,383.032,0.49971,0.38511,0.93391,0.99711,1,0.995,0.9424,0.32229,0.27153,0.84294,0.000251,0.000251,0.000251
532,383.727,0.4179,0.34879,0.8473,0.99719,1,0.995,0.93958,0.32268,0.27119,0.84277,0.0002477,0.0002477,0.0002477
533,384.387,0.44113,0.39116,0.84191,0.99719,1,0.995,0.93958,0.32268,0.27119,0.84277,0.0002444,0.0002444,0.0002444
534,385.081,0.5548,0.41917,0.88115,0.99725,1,0.995,0.94767,0.3175,0.27625,0.84229,0.0002411,0.0002411,0.0002411
535,385.762,0.44544,0.38399,0.81011,0.99725,1,0.995,0.94767,0.3175,0.27625,0.84229,0.0002378,0.0002378,0.0002378
536,386.464,0.43137,0.35694,0.83936,0.9972,1,0.995,0.95512,0.30495,0.26912,0.841,0.0002345,0.0002345,0.0002345
537,387.344,0.45234,0.38582,0.84107,0.9972,1,0.995,0.95512,0.30495,0.26912,0.841,0.0002312,0.0002312,0.0002312
538,388.028,0.37051,0.32266,0.82128,0.99709,1,0.995,0.96581,0.29611,0.27493,0.83993,0.0002279,0.0002279,0.0002279
539,388.688,0.43957,0.35566,0.79297,0.99709,1,0.995,0.96581,0.29611,0.27493,0.83993,0.0002246,0.0002246,0.0002246
540,389.398,0.44182,0.33877,0.82994,0.99695,1,0.995,0.96349,0.28727,0.27627,0.83953,0.0002213,0.0002213,0.0002213
541,390.082,0.46855,0.37031,0.88891,0.99695,1,0.995,0.96349,0.28727,0.27627,0.83953,0.000218,0.000218,0.000218
542,390.817,0.44536,0.3412,0.85571,0.99695,1,0.995,0.97383,0.28242,0.27081,0.83995,0.0002147,0.0002147,0.0002147
543,391.519,0.43408,0.35182,0.88992,0.99695,1,0.995,0.97383,0.28242,0.27081,0.83995,0.0002114,0.0002114,0.0002114
544,392.226,0.41989,0.32673,0.86128,0.9969,1,0.995,0.97341,0.28225,0.2638,0.83992,0.0002081,0.0002081,0.0002081
545,392.89,0.42719,0.3684,0.83142,0.9969,1,0.995,0.97341,0.28225,0.2638,0.83992,0.0002048,0.0002048,0.0002048
546,393.664,0.37986,0.34773,0.8225,0.99697,1,0.995,0.96766,0.28029,0.2644,0.84049,0.0002015,0.0002015,0.0002015
547,394.335,0.35742,0.31351,0.84698,0.99697,1,0.995,0.96766,0.28029,0.2644,0.84049,0.0001982,0.0001982,0.0001982
548,395.066,0.36843,0.31286,0.81814,0.997,1,0.995,0.96716,0.28722,0.26859,0.84109,0.0001949,0.0001949,0.0001949
549,395.741,0.38111,0.35562,0.82622,0.997,1,0.995,0.96716,0.28722,0.26859,0.84109,0.0001916,0.0001916,0.0001916
550,396.428,0.41822,0.32074,0.85498,0.99704,1,0.995,0.96026,0.28694,0.27277,0.84177,0.0001883,0.0001883,0.0001883
551,397.259,0.53571,0.4142,0.90028,0.99704,1,0.995,0.96026,0.28694,0.27277,0.84177,0.000185,0.000185,0.000185
552,397.964,0.39026,0.31164,0.80174,0.99704,1,0.995,0.96052,0.28264,0.27081,0.84196,0.0001817,0.0001817,0.0001817
553,398.674,0.43244,0.33893,0.83936,0.99704,1,0.995,0.96052,0.28264,0.27081,0.84196,0.0001784,0.0001784,0.0001784
554,399.396,0.38458,0.3268,0.82284,0.99702,1,0.995,0.96052,0.27981,0.26582,0.84145,0.0001751,0.0001751,0.0001751
555,400.067,0.41631,0.33389,0.86462,0.99702,1,0.995,0.96052,0.27981,0.26582,0.84145,0.0001718,0.0001718,0.0001718
556,400.763,0.39253,0.33772,0.82641,0.99707,1,0.995,0.96052,0.27167,0.27167,0.84124,0.0001685,0.0001685,0.0001685
557,401.464,0.38812,0.35039,0.81015,0.99707,1,0.995,0.96052,0.27167,0.27167,0.84124,0.0001652,0.0001652,0.0001652
558,402.18,0.3851,0.30841,0.85375,0.99704,1,0.995,0.96052,0.26332,0.26944,0.84079,0.0001619,0.0001619,0.0001619
559,402.866,0.34657,0.30572,0.83112,0.99704,1,0.995,0.96052,0.26332,0.26944,0.84079,0.0001586,0.0001586,0.0001586
560,403.59,0.41796,0.33253,0.84568,0.99711,1,0.995,0.96079,0.25728,0.26397,0.84069,0.0001553,0.0001553,0.0001553
561,404.276,0.37893,0.32593,0.83792,0.99711,1,0.995,0.96079,0.25728,0.26397,0.84069,0.000152,0.000152,0.000152
562,405.019,0.37727,0.34694,0.84912,0.99712,1,0.995,0.96079,0.24937,0.26106,0.84066,0.0001487,0.0001487,0.0001487
563,405.71,0.44595,0.32488,0.82454,0.99712,1,0.995,0.96079,0.24937,0.26106,0.84066,0.0001454,0.0001454,0.0001454
564,406.467,0.40097,0.32308,0.84868,0.99714,1,0.995,0.95878,0.24572,0.26108,0.84047,0.0001421,0.0001421,0.0001421
565,407.149,0.3085,0.28888,0.82626,0.99714,1,0.995,0.95878,0.24572,0.26108,0.84047,0.0001388,0.0001388,0.0001388
566,407.864,0.37133,0.31374,0.81518,0.9972,1,0.995,0.9586,0.24226,0.25918,0.84047,0.0001355,0.0001355,0.0001355
567,408.74,0.45956,0.3479,0.82642,0.9972,1,0.995,0.9586,0.24226,0.25918,0.84047,0.0001322,0.0001322,0.0001322
568,409.475,0.42711,0.3572,0.85706,0.99725,1,0.995,0.95617,0.24352,0.26083,0.84031,0.0001289,0.0001289,0.0001289
569,410.182,0.34201,0.30273,0.84079,0.99725,1,0.995,0.95617,0.24352,0.26083,0.84031,0.0001256,0.0001256,0.0001256
570,410.893,0.45648,0.36834,0.84293,0.99722,1,0.995,0.95657,0.24682,0.26794,0.83987,0.0001223,0.0001223,0.0001223
571,411.594,0.45476,0.34051,0.83177,0.99722,1,0.995,0.95657,0.24682,0.26794,0.83987,0.000119,0.000119,0.000119
572,412.346,0.39217,0.32385,0.79857,0.99724,1,0.995,0.95617,0.25323,0.27024,0.83952,0.0001157,0.0001157,0.0001157
573,413.061,0.44798,0.36862,0.83221,0.99724,1,0.995,0.95617,0.25323,0.27024,0.83952,0.0001124,0.0001124,0.0001124
574,413.775,0.39529,0.35128,0.88449,0.9972,1,0.995,0.95657,0.26118,0.27464,0.83958,0.0001091,0.0001091,0.0001091
575,414.503,0.36173,0.31519,0.86934,0.9972,1,0.995,0.95657,0.26118,0.27464,0.83958,0.0001058,0.0001058,0.0001058
576,415.227,0.42399,0.34522,0.88758,0.99716,1,0.995,0.95915,0.26513,0.27019,0.8387,0.0001025,0.0001025,0.0001025
577,415.917,0.40763,0.33017,0.89514,0.99716,1,0.995,0.95915,0.26513,0.27019,0.8387,9.92e-05,9.92e-05,9.92e-05
578,416.783,0.36112,0.31411,0.83374,0.99718,1,0.995,0.96477,0.27079,0.27364,0.8389,9.59e-05,9.59e-05,9.59e-05
579,417.652,0.44912,0.35297,0.82967,0.99718,1,0.995,0.96477,0.27079,0.27364,0.8389,9.26e-05,9.26e-05,9.26e-05
580,418.414,0.43402,0.35719,0.82688,0.99717,1,0.995,0.96477,0.27011,0.26824,0.83901,8.93e-05,8.93e-05,8.93e-05
581,419.312,0.36483,0.32486,0.83935,0.99717,1,0.995,0.96477,0.27011,0.26824,0.83901,8.6e-05,8.6e-05,8.6e-05
582,420.026,0.38863,0.30675,0.81636,0.99718,1,0.995,0.96477,0.26926,0.26811,0.83837,8.27e-05,8.27e-05,8.27e-05
583,420.732,0.40872,0.29752,0.83928,0.99718,1,0.995,0.96477,0.26926,0.26811,0.83837,7.94e-05,7.94e-05,7.94e-05
584,421.491,0.40019,0.36049,0.85105,0.99718,1,0.995,0.95915,0.26953,0.26604,0.83848,7.61e-05,7.61e-05,7.61e-05
585,422.182,0.43127,0.33434,0.84926,0.99718,1,0.995,0.95915,0.26953,0.26604,0.83848,7.28e-05,7.28e-05,7.28e-05
586,422.92,0.33676,0.32261,0.81581,0.99725,1,0.995,0.96266,0.26747,0.26639,0.83826,6.95e-05,6.95e-05,6.95e-05
587,423.612,0.40345,0.3715,0.80249,0.99725,1,0.995,0.96266,0.26747,0.26639,0.83826,6.62e-05,6.62e-05,6.62e-05
