epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
380,236.438,0.84779,0.61711,1.02953,0.9931,1,0.995,0.8715,0.67726,0.50659,1.03265,0.00124958,0.00124958,0.00124958
381,237.026,0.85222,0.68433,1.0476,0.9931,1,0.995,0.8715,0.67726,0.50659,1.03265,0.0012476,0.0012476,0.0012476
382,237.564,0.85224,0.59742,1.00462,0.99274,1,0.995,0.85725,0.69292,0.49069,1.04121,0.00124562,0.00124562,0.00124562
383,238.269,0.71206,0.53712,1.01305,0.99274,1,0.995,0.85725,0.69292,0.49069,1.04121,0.00124364,0.00124364,0.00124364
384,238.907,0.82029,0.63513,0.997,0.9914,1,0.995,0.83141,0.69335,0.5111,1.05156,0.00124166,0.00124166,0.00124166
385,239.433,0.91733,0.68503,1.05956,0.9914,1,0.995,0.83141,0.69335,0.5111,1.05156,0.00123968,0.00123968,0.00123968
386,240.03,0.74954,0.51363,1.00968,0.98839,1,0.995,0.84766,0.63417,0.51963,1.0445,0.0012377,0.0012377,0.0012377
387,240.628,0.88398,0.64368,1.08193,0.98839,1,0.995,0.84766,0.63417,0.51963,1.0445,0.00123572,0.00123572,0.00123572
388,241.424,0.65757,0.50966,0.96017,0.98762,1,0.995,0.86727,0.58412,0.5204,1.01753,0.00123374,0.00123374,0.00123374
389,241.933,0.77343,0.57665,1.08758,0.98762,1,0.995,0.86727,0.58412,0.5204,1.01753,0.00123176,0.00123176,0.00123176
390,242.549,0.81034,0.62034,1.03423,0.98795,1,0.995,0.84312,0.5834,0.50099,1.002,0.00122978,0.00122978,0.00122978
391,243.109,0.61458,0.55614,0.98155,0.98795,1,0.995,0.84312,0.5834,0.50099,1.002,0.0012278,0.0012278,0.0012278
392,243.686,0.7907,0.573,0.99953,0.99081,1,0.995,0.8756,0.57501,0.50278,0.99839,0.00122582,0.00122582,0.00122582
393,244.266,0.84413,0.62398,1.05527,0.99081,1,0.995,0.8756,0.57501,0.50278,0.99839,0.00122384,0.00122384,0.00122384
394,244.878,0.77309,0.49559,1.00109,0.99123,1,0.995,0.86681,0.60389,0.50214,1.01434,0.00122186,0.00122186,0.00122186
395,245.425,0.86421,0.67575,1.05016,0.99123,1,0.995,0.86681,0.60389,0.50214,1.01434,0.00121988,0.00121988,0.00121988
396,246.029,0.85362,0.729,0.99007,0.97604,1,0.995,0.85091,0.63191,0.49955,1.02405,0.0012179,0.0012179,0.0012179
397,246.565,0.884,0.62853,0.99263,0.97604,1,0.995,0.85091,0.63191,0.49955,1.02405,0.00121592,0.00121592,0.00121592
398,247.156,0.91881,0.59327,1.08302,0.92847,1,0.995,0.86468,0.6498,0.50372,1.01859,0.00121394,0.00121394,0.00121394
399,247.73,0.83295,0.6277,1.06658,0.92847,1,0.995,0.86468,0.6498,0.50372,1.01859,0.00121196,0.00121196,0.00121196
400,248.234,0.88646,0.61344,0.93174,0.98138,1,0.995,0.87541,0.63371,0.51109,1.01705,0.00120998,0.00120998,0.00120998
401,248.736,0.64097,0.51741,0.97549,0.98138,1,0.995,0.87541,0.63371,0.51109,1.01705,0.001208,0.001208,0.001208
402,249.282,0.77367,0.56998,0.93895,0.98472,1,0.995,0.86211,0.63124,0.52087,1.03247,0.00120602,0.00120602,0.00120602
403,249.853,0.72174,0.61335,0.96404,0.98472,1,0.995,0.86211,0.63124,0.52087,1.03247,0.00120404,0.00120404,0.00120404
404,250.587,0.98237,0.6699,1.08833,0.98957,1,0.995,0.85044,0.67385,0.54203,1.07283,0.00120206,0.00120206,0.00120206
405,251.086,0.77691,0.71151,0.98941,0.98957,1,0.995,0.85044,0.67385,0.54203,1.07283,0.00120008,0.00120008,0.00120008
406,251.684,0.78067,0.61025,1.04361,0.98816,1,0.995,0.85141,0.65259,0.52159,1.05666,0.0011981,0.0011981,0.0011981
407,252.247,0.85573,0.56166,0.97911,0.98816,1,0.995,0.85141,0.65259,0.52159,1.05666,0.00119612,0.00119612,0.00119612
408,252.841,0.92718,0.78886,1.00186,0.98904,1,0.995,0.87438,0.66948,0.52304,1.05522,0.00119414,0.00119414,0.00119414
409,253.445,0.7696,0.56674,0.96687,0.98904,1,0.995,0.87438,0.66948,0.52304,1.05522,0.00119216,0.00119216,0.00119216
410,254.031,0.76827,0.55229,0.94305,1,0.98544,0.995,0.84396,0.75692,0.50492,1.07552,0.00119018,0.00119018,0.00119018
411,254.682,0.86001,0.64,1.00163,1,0.98544,0.995,0.84396,0.75692,0.50492,1.07552,0.0011882,0.0011882,0.0011882
412,255.281,0.68964,0.53119,0.9391,0.9944,1,0.995,0.80638,0.79433,0.49787,1.08632,0.00118622,0.00118622,0.00118622
413,255.83,0.79035,0.62379,0.95993,0.9944,1,0.995,0.80638,0.79433,0.49787,1.08632,0.00118424,0.00118424,0.00118424
414,256.406,0.78149,0.5171,0.97457,0.99441,1,0.995,0.83213,0.81167,0.45491,1.08009,0.00118226,0.00118226,0.00118226
415,256.943,0.78461,0.53021,0.96826,0.99441,1,0.995,0.83213,0.81167,0.45491,1.08009,0.00118028,0.00118028,0.00118028
416,257.511,0.8792,0.6304,0.97791,0.99495,1,0.995,0.84831,0.7574,0.46941,1.05372,0.0011783,0.0011783,0.0011783
417,258.071,0.89263,0.5703,1.03611,0.99495,1,0.995,0.84831,0.7574,0.46941,1.05372,0.00117632,0.00117632,0.00117632
418,258.641,0.84487,0.53546,1.00392,0.99467,1,0.995,0.86606,0.67785,0.468,1.04583,0.00117434,0.00117434,0.00117434
419,259.278,0.62692,0.49125,0.93325,0.99467,1,0.995,0.86606,0.67785,0.468,1.04583,0.00117236,0.00117236,0.00117236
420,259.83,0.72759,0.51541,1.04299,0.9938,1,0.995,0.88577,0.62586,0.48601,1.06204,0.00117038,0.00117038,0.00117038
421,260.415,0.88037,0.59234,1.05217,0.9938,1,0.995,0.88577,0.62586,0.48601,1.06204,0.0011684,0.0011684,0.0011684
422,261.037,0.67968,0.48429,0.93149,0.99356,1,0.995,0.82826,0.66649,0.48638,1.08774,0.00116642,0.00116642,0.00116642
423,261.585,0.85486,0.52148,0.99995,0.99356,1,0.995,0.82826,0.66649,0.48638,1.08774,0.00116444,0.00116444,0.00116444
424,262.186,0.8387,0.59801,0.95282,0.99443,1,0.995,0.82147,0.71656,0.48418,1.11263,0.00116246,0.00116246,0.00116246
425,262.768,1.07364,0.76006,1.17321,0.99443,1,0.995,0.82147,0.71656,0.48418,1.11263,0.00116048,0.00116048,0.00116048
426,263.314,0.71541,0.58321,1.00692,0.99292,1,0.995,0.81274,0.71824,0.49796,1.0915,0.0011585,0.0011585,0.0011585
427,263.882,0.73342,0.53549,0.95186,0.99292,1,0.995,0.81274,0.71824,0.49796,1.0915,0.00115652,0.00115652,0.00115652
428,264.529,0.93205,0.63783,1.10705,0.9925,1,0.995,0.81311,0.67098,0.50209,1.062,0.00115454,0.00115454,0.00115454
429,265.079,0.7866,0.63522,0.98684,0.9925,1,0.995,0.81311,0.67098,0.50209,1.062,0.00115256,0.00115256,0.00115256
430,265.672,0.72332,0.55655,0.94095,0.99222,1,0.995,0.85273,0.65358,0.48388,1.0451,0.00115058,0.00115058,0.00115058
431,266.168,0.86964,0.59261,0.97477,0.99222,1,0.995,0.85273,0.65358,0.48388,1.0451,0.0011486,0.0011486,0.0011486
432,266.946,0.89902,0.6579,1.07337,0.99277,1,0.995,0.81627,0.70043,0.49498,1.06455,0.00114662,0.00114662,0.00114662
433,267.497,0.74409,0.52377,0.92484,0.99277,1,0.995,0.81627,0.70043,0.49498,1.06455,0.00114464,0.00114464,0.00114464
434,268.098,0.82404,0.63696,0.97979,0.99395,1,0.995,0.81344,0.71638,0.468,1.10868,0.00114266,0.00114266,0.00114266
435,268.644,0.774,0.51661,0.95649,0.99395,1,0.995,0.81344,0.71638,0.468,1.10868,0.00114068,0.00114068,0.00114068
436,269.234,0.87687,0.5653,0.95152,0.99318,1,0.995,0.81745,0.67608,0.4754,1.13421,0.0011387,0.0011387,0.0011387
437,269.772,0.76449,0.56246,1.03018,0.99318,1,0.995,0.81745,0.67608,0.4754,1.13421,0.00113672,0.00113672,0.00113672
438,270.365,0.89288,0.61427,1.00155,0.99015,1,0.995,0.85369,0.63932,0.48204,1.11193,0.00113474,0.00113474,0.00113474
439,271.024,0.78969,0.63458,1.04287,0.99015,1,0.995,0.85369,0.63932,0.48204,1.11193,0.00113276,0.00113276,0.00113276
440,271.597,0.82181,0.52496,0.98384,0.9951,1,0.995,0.8595,0.63213,0.49452,1.06245,0.00113078,0.00113078,0.00113078
441,272.113,0.71407,0.54092,0.95798,0.9951,1,0.995,0.8595,0.63213,0.49452,1.06245,0.0011288,0.0011288,0.0011288
442,272.737,0.75153,0.54521,0.97043,1,0.97895,0.995,0.87222,0.63266,0.54564,1.03169,0.00112682,0.00112682,0.00112682
443,273.279,0.78558,0.51305,0.97944,1,0.97895,0.995,0.87222,0.63266,0.54564,1.03169,0.00112484,0.00112484,0.00112484
444,273.944,0.70758,0.48108,0.98073,0.98067,0.92308,0.98567,0.85484,0.62165,0.52976,1.01987,0.00112286,0.00112286,0.00112286
445,274.433,0.81877,0.53586,0.94616,0.98067,0.92308,0.98567,0.85484,0.62165,0.52976,1.01987,0.00112088,0.00112088,0.00112088
446,275.068,0.61936,0.48023,0.96416,1,0.98598,0.995,0.8348,0.62596,0.49163,1.01923,0.0011189,0.0011189,0.0011189
447,275.644,0.76406,0.65003,0.977,1,0.98598,0.995,0.8348,0.62596,0.49163,1.01923,0.00111692,0.00111692,0.00111692
448,276.346,0.80157,0.54441,0.97461,1,0.99025,0.995,0.80259,0.71956,0.50996,1.02654,0.00111494,0.00111494,0.00111494
449,276.888,0.90281,0.55162,0.94503,1,0.99025,0.995,0.80259,0.71956,0.50996,1.02654,0.00111296,0.00111296,0.00111296
450,277.476,0.89202,0.57172,1.0495,1,0.9928,0.995,0.795,0.75339,0.52411,1.03582,0.00111098,0.00111098,0.00111098
451,278.015,0.88364,0.62042,0.97255,1,0.9928,0.995,0.795,0.75339,0.52411,1.03582,0.001109,0.001109,0.001109
452,278.606,0.8772,0.5118,1.07674,1,0.99925,0.995,0.79988,0.72712,0.52054,1.02613,0.00110702,0.00110702,0.00110702
453,279.251,0.77919,0.5429,0.97955,1,0.99925,0.995,0.79988,0.72712,0.52054,1.02613,0.00110504,0.00110504,0.00110504
454,279.86,0.72888,0.51002,0.90823,0.9957,1,0.995,0.81913,0.63384,0.48859,1.00489,0.00110306,0.00110306,0.00110306
455,280.415,0.79648,0.57254,1.00032,0.9957,1,0.995,0.81913,0.63384,0.48859,1.00489,0.00110108,0.00110108,0.00110108
456,280.986,0.77201,0.49663,0.95504,0.99421,1,0.995,0.84403,0.61689,0.48236,0.99971,0.0010991,0.0010991,0.0010991
457,281.545,0.78623,0.54213,0.94182,0.99421,1,0.995,0.84403,0.61689,0.48236,0.99971,0.00109712,0.00109712,0.00109712
458,282.111,0.84894,0.59803,1.07074,0.99404,1,0.995,0.84103,0.65254,0.4659,1.01107,0.00109514,0.00109514,0.00109514
459,282.711,0.79611,0.49619,0.93819,0.99404,1,0.995,0.84103,0.65254,0.4659,1.01107,0.00109316,0.00109316,0.00109316
460,283.267,0.80232,0.51645,0.96806,0.99132,1,0.995,0.83612,0.64696,0.47285,1.01892,0.00109118,0.00109118,0.00109118
461,283.772,0.65554,0.49263,0.9642,0.99132,1,0.995,0.83612,0.64696,0.47285,1.01892,0.0010892,0.0010892,0.0010892
462,284.505,0.73786,0.50758,0.95201,0.99009,1,0.995,0.83694,0.61007,0.50771,1.00633,0.00108722,0.00108722,0.00108722
463,285.071,0.58187,0.47752,0.94632,0.99009,1,0.995,0.83694,0.61007,0.50771,1.00633,0.00108524,0.00108524,0.00108524
464,285.672,0.67805,0.49385,0.97212,0.99215,1,0.995,0.85825,0.5741,0.49305,0.98346,0.00108326,0.00108326,0.00108326
465,286.243,0.81836,0.6749,1.05065,0.99215,1,0.995,0.85825,0.5741,0.49305,0.98346,0.00108128,0.00108128,0.00108128
466,286.851,0.74534,0.57127,0.97197,0.99367,1,0.995,0.85339,0.57476,0.47711,0.98664,0.0010793,0.0010793,0.0010793
467,287.427,0.81346,0.55845,0.93946,0.99367,1,0.995,0.85339,0.57476,0.47711,0.98664,0.00107732,0.00107732,0.00107732
468,288.033,0.75476,0.49667,1.04939,0.99378,1,0.995,0.85309,0.59117,0.48065,0.9936,0.00107534,0.00107534,0.00107534
469,288.575,0.66561,0.46902,0.94409,0.99378,1,0.995,0.85309,0.59117,0.48065,0.9936,0.00107336,0.00107336,0.00107336
470,289.125,0.84013,0.5681,0.90619,0.9938,1,0.995,0.83699,0.61271,0.49194,1.00243,0.00107138,0.00107138,0.00107138
471,289.802,0.779,0.61787,0.92771,0.9938,1,0.995,0.83699,0.61271,0.49194,1.00243,0.0010694,0.0010694,0.0010694
472,290.395,0.90167,0.57311,0.98113,0.9939,1,0.995,0.85073,0.62713,0.51125,0.99938,0.00106742,0.00106742,0.00106742
473,291.006,0.79235,0.61871,0.98775,0.9939,1,0.995,0.85073,0.62713,0.51125,0.99938,0.00106544,0.00106544,0.00106544
474,291.606,0.79454,0.54202,0.8828,0.99282,1,0.995,0.8339,0.62387,0.5216,0.99843,0.00106346,0.00106346,0.00106346
475,292.176,0.81229,0.57841,1.05397,0.99282,1,0.995,0.8339,0.62387,0.5216,0.99843,0.00106148,0.00106148,0.00106148
476,292.762,0.67963,0.57458,0.95909,0.9924,1,0.995,0.85383,0.62594,0.50401,0.99343,0.0010595,0.0010595,0.0010595
477,293.261,0.7331,0.55491,0.97873,0.9924,1,0.995,0.85383,0.62594,0.50401,0.99343,0.00105752,0.00105752,0.00105752
478,293.994,0.81993,0.62087,1.11745,0.99229,1,0.995,0.84667,0.62576,0.47583,1.00378,0.00105554,0.00105554,0.00105554
479,294.508,0.66487,0.49361,1.00326,0.99229,1,0.995,0.84667,0.62576,0.47583,1.00378,0.00105356,0.00105356,0.00105356
480,295.072,0.70823,0.53566,0.93266,0.99389,1,0.995,0.85209,0.60974,0.45375,0.99771,0.00105158,0.00105158,0.00105158
481,295.649,0.82159,0.57752,1.01488,0.99389,1,0.995,0.85209,0.60974,0.45375,0.99771,0.0010496,0.0010496,0.0010496
482,296.272,0.60918,0.50017,0.91133,0.99486,1,0.995,0.85851,0.58922,0.4441,0.98615,0.00104762,0.00104762,0.00104762
483,296.887,0.8982,0.54847,0.94834,0.99486,1,0.995,0.85851,0.58922,0.4441,0.98615,0.00104564,0.00104564,0.00104564
484,297.458,0.8073,0.53729,1.0628,0.99539,1,0.995,0.83635,0.61498,0.44565,0.98537,0.00104366,0.00104366,0.00104366
485,297.996,0.7613,0.4991,0.91656,0.99539,1,0.995,0.83635,0.61498,0.44565,0.98537,0.00104168,0.00104168,0.00104168
486,298.628,0.76638,0.56902,0.93799,0.99549,1,0.995,0.85095,0.63122,0.45872,0.99489,0.0010397,0.0010397,0.0010397
487,299.134,0.71058,0.48123,0.88802,0.99549,1,0.995,0.85095,0.63122,0.45872,0.99489,0.00103772,0.00103772,0.00103772
488,299.676,0.73639,0.53299,0.98902,0.99359,1,0.995,0.8537,0.62239,0.46574,0.99448,0.00103574,0.00103574,0.00103574
489,300.262,0.71503,0.54712,0.93705,0.99359,1,0.995,0.8537,0.62239,0.46574,0.99448,0.00103376,0.00103376,0.00103376
490,300.823,0.73941,0.52362,0.89935,0.9943,1,0.995,0.84686,0.65246,0.4631,1.00394,0.00103178,0.00103178,0.00103178
491,301.465,0.67837,0.46136,0.91135,0.9943,1,0.995,0.84686,0.65246,0.4631,1.00394,0.0010298,0.0010298,0.0010298
492,302.074,0.71605,0.49982,0.95236,0.99576,1,0.995,0.83173,0.69598,0.49019,1.01892,0.00102782,0.00102782,0.00102782
493,302.76,0.87058,0.56386,1.03304,0.99576,1,0.995,0.83173,0.69598,0.49019,1.01892,0.00102584,0.00102584,0.00102584
494,303.277,0.87485,0.54752,1.00439,0.9957,1,0.995,0.81584,0.72003,0.51018,1.03688,0.00102386,0.00102386,0.00102386
495,303.831,0.75077,0.50349,0.89523,0.9957,1,0.995,0.81584,0.72003,0.51018,1.03688,0.00102188,0.00102188,0.00102188
496,304.413,0.82262,0.59507,0.94041,0.99571,1,0.995,0.80611,0.69897,0.47692,1.0502,0.0010199,0.0010199,0.0010199
497,305.022,0.82077,0.59419,0.91877,0.99571,1,0.995,0.80611,0.69897,0.47692,1.0502,0.00101792,0.00101792,0.00101792
498,305.629,0.70784,0.51115,0.87797,0.9957,1,0.995,0.81536,0.66698,0.48511,1.03991,0.00101594,0.00101594,0.00101594
499,306.15,0.79137,0.54559,0.93453,0.9957,1,0.995,0.81536,0.66698,0.48511,1.03991,0.00101396,0.00101396,0.00101396
500,306.719,0.70995,0.53339,0.95572,0.99571,1,0.995,0.84996,0.67215,0.48372,1.02191,0.00101198,0.00101198,0.00101198
501,307.29,0.75023,0.54006,0.98826,0.99571,1,0.995,0.84996,0.67215,0.48372,1.02191,0.00101,0.00101,0.00101
502,307.961,0.80286,0.55378,0.98223,0.99554,1,0.995,0.8461,0.67054,0.46691,1.00613,0.00100802,0.00100802,0.00100802
503,308.52,0.75869,0.52771,0.94999,0.99554,1,0.995,0.8461,0.67054,0.46691,1.00613,0.00100604,0.00100604,0.00100604
504,309.175,0.70978,0.49851,0.96147,0.99519,1,0.995,0.83366,0.66963,0.47857,1.00436,0.00100406,0.00100406,0.00100406
505,309.673,0.73006,0.50316,0.95751,0.99519,1,0.995,0.83366,0.66963,0.47857,1.00436,0.00100208,0.00100208,0.00100208
506,310.257,0.66144,0.51908,0.93668,0.99502,1,0.995,0.84259,0.65367,0.47001,1.00454,0.0010001,0.0010001,0.0010001
507,310.792,0.74201,0.51234,0.97346,0.99502,1,0.995,0.84259,0.65367,0.47001,1.00454,0.00099812,0.00099812,0.00099812
508,311.462,0.72363,0.48781,1.03847,0.99511,1,0.995,0.85259,0.61568,0.44633,0.99311,0.00099614,0.00099614,0.00099614
509,312.009,0.80026,0.53141,0.92637,0.99511,1,0.995,0.85259,0.61568,0.44633,0.99311,0.00099416,0.00099416,0.00099416
510,312.774,0.70583,0.53964,0.95068,0.99532,1,0.995,0.85782,0.57227,0.42384,0.98555,0.00099218,0.00099218,0.00099218
511,313.356,0.91085,0.57837,1.08811,0.99532,1,0.995,0.85782,0.57227,0.42384,0.98555,0.0009902,0.0009902,0.0009902
512,313.995,0.68607,0.49345,0.95118,0.9954,1,0.995,0.86937,0.56377,0.42029,0.97784,0.00098822,0.00098822,0.00098822
513,314.524,0.74418,0.50006,0.94251,0.9954,1,0.995,0.86937,0.56377,0.42029,0.97784,0.00098624,0.00098624,0.00098624
514,315.142,0.82277,0.58484,1.01073,0.99541,1,0.995,0.87078,0.55474,0.4152,0.97042,0.00098426,0.00098426,0.00098426
515,315.71,0.64928,0.51325,0.89521,0.99541,1,0.995,0.87078,0.55474,0.4152,0.97042,0.00098228,0.00098228,0.00098228
516,316.301,0.59718,0.46401,0.89538,0.99485,1,0.995,0.86788,0.51358,0.4186,0.96171,0.0009803,0.0009803,0.0009803
517,316.833,0.66173,0.50647,0.98698,0.99485,1,0.995,0.86788,0.51358,0.4186,0.96171,0.00097832,0.00097832,0.00097832
518,317.521,0.77229,0.58514,0.92551,0.99544,1,0.995,0.88906,0.50511,0.41945,0.95729,0.00097634,0.00097634,0.00097634
519,318.121,0.59792,0.45561,0.8945,0.99544,1,0.995,0.88906,0.50511,0.41945,0.95729,0.00097436,0.00097436,0.00097436
520,318.76,0.74831,0.55236,0.97513,0.99511,1,0.995,0.90875,0.51796,0.42805,0.95689,0.00097238,0.00097238,0.00097238
521,319.25,0.69688,0.53743,0.94397,0.99511,1,0.995,0.90875,0.51796,0.42805,0.95689,0.0009704,0.0009704,0.0009704
522,319.843,0.73788,0.45835,0.96661,0.9932,1,0.995,0.88116,0.5537,0.42112,0.96734,0.00096842,0.00096842,0.00096842
523,320.365,0.61024,0.45183,0.93865,0.9932,1,0.995,0.88116,0.5537,0.42112,0.96734,0.00096644,0.00096644,0.00096644
524,321.099,0.66067,0.51338,0.94026,0.98586,1,0.995,0.87358,0.58928,0.43881,0.97249,0.00096446,0.00096446,0.00096446
525,321.623,0.66559,0.50492,0.96652,0.98586,1,0.995,0.87358,0.58928,0.43881,0.97249,0.00096248,0.00096248,0.00096248
526,322.195,0.64791,0.51647,0.94027,0.97991,1,0.995,0.86195,0.60375,0.42362,0.97042,0.0009605,0.0009605,0.0009605
527,322.766,0.60964,0.44315,0.90601,0.97991,1,0.995,0.86195,0.60375,0.42362,0.97042,0.00095852,0.00095852,0.00095852
528,323.358,0.66937,0.47931,0.8799,0.97654,1,0.995,0.8618,0.60029,0.41884,0.97568,0.00095654,0.00095654,0.00095654
529,323.927,0.68664,0.51261,0.93857,0.97654,1,0.995,0.8618,0.60029,0.41884,0.97568,0.00095456,0.00095456,0.00095456
530,324.527,0.74557,0.54228,0.96756,0.92712,1,0.995,0.85564,0.58574,0.44336,0.97601,0.00095258,0.00095258,0.00095258
531,325.105,0.62817,0.45829,0.89135,0.92712,1,0.995,0.85564,0.58574,0.44336,0.97601,0.0009506,0.0009506,0.0009506
532,325.721,0.59171,0.45178,0.92352,0.93714,1,0.995,0.8476,0.60081,0.45377,0.98142,0.00094862,0.00094862,0.00094862
533,326.255,0.62359,0.45297,0.95956,0.93714,1,0.995,0.8476,0.60081,0.45377,0.98142,0.00094664,0.00094664,0.00094664
534,326.851,0.74838,0.52518,0.95427,0.9581,1,0.995,0.84582,0.58786,0.45205,0.97406,0.00094466,0.00094466,0.00094466
535,327.43,0.69149,0.47265,0.94159,0.9581,1,0.995,0.84582,0.58786,0.45205,0.97406,0.00094268,0.00094268,0.00094268
536,328.018,0.6492,0.55124,0.92123,0.97331,1,0.995,0.85625,0.59321,0.43942,0.96955,0.0009407,0.0009407,0.0009407
537,328.582,0.67028,0.46016,0.92659,0.97331,1,0.995,0.85625,0.59321,0.43942,0.96955,0.00093872,0.00093872,0.00093872
538,329.23,0.62635,0.47164,0.9158,0.98362,1,0.995,0.83991,0.58789,0.4567,0.97923,0.00093674,0.00093674,0.00093674
539,329.943,0.70975,0.47881,0.9493,0.98362,1,0.995,0.83991,0.58789,0.4567,0.97923,0.00093476,0.00093476,0.00093476
540,330.491,0.61597,0.4906,0.9139,0.88674,1,0.99,0.83778,0.59413,0.49725,0.99937,0.00093278,0.00093278,0.00093278
541,331.018,0.6808,0.50548,0.93263,0.88674,1,0.99,0.83778,0.59413,0.49725,0.99937,0.0009308,0.0009308,0.0009308
542,331.574,0.68437,0.43473,0.90074,0.86474,1,0.98567,0.83926,0.62092,0.4905,0.99568,0.00092882,0.00092882,0.00092882
543,332.113,0.67858,0.54777,0.9262,0.86474,1,0.98567,0.83926,0.62092,0.4905,0.99568,0.00092684,0.00092684,0.00092684
544,332.77,0.6442,0.53566,0.99925,0.99117,1,0.995,0.81994,0.62573,0.46925,0.98198,0.00092486,0.00092486,0.00092486
545,333.366,0.54619,0.42115,0.90041,0.99117,1,0.995,0.81994,0.62573,0.46925,0.98198,0.00092288,0.00092288,0.00092288
546,333.963,0.68252,0.50864,0.92245,1,0.99996,0.995,0.85244,0.61989,0.4373,0.99238,0.0009209,0.0009209,0.0009209
547,334.598,0.58956,0.45904,0.88075,1,0.99996,0.995,0.85244,0.61989,0.4373,0.99238,0.00091892,0.00091892,0.00091892
548,335.186,0.55451,0.48048,0.95895,0.99662,1,0.995,0.85778,0.63308,0.45132,0.99974,0.00091694,0.00091694,0.00091694
549,335.738,0.68664,0.4382,1.01185,0.99662,1,0.995,0.85778,0.63308,0.45132,0.99974,0.00091496,0.00091496,0.00091496
550,336.31,0.62829,0.45838,0.92852,0.99672,1,0.995,0.85322,0.63379,0.45836,0.99008,0.00091298,0.00091298,0.00091298
551,336.878,0.73267,0.4935,0.92714,0.99672,1,0.995,0.85322,0.63379,0.45836,0.99008,0.000911,0.000911,0.000911
552,337.479,0.64989,0.47116,0.97955,0.99834,1,0.995,0.83618,0.65243,0.44101,0.99673,0.00090902,0.00090902,0.00090902
553,337.981,0.69096,0.4969,0.95788,0.99834,1,0.995,0.83618,0.65243,0.44101,0.99673,0.00090704,0.00090704,0.00090704
554,338.669,0.74695,0.49711,1.00049,0.99824,1,0.995,0.82978,0.66515,0.44875,1.01282,0.00090506,0.00090506,0.00090506
555,339.164,0.88378,0.54226,0.97569,0.99824,1,0.995,0.82978,0.66515,0.44875,1.01282,0.00090308,0.00090308,0.00090308
556,339.751,0.69811,0.50809,0.95524,0.99553,1,0.995,0.84218,0.62825,0.45214,1.00764,0.0009011,0.0009011,0.0009011
557,340.326,0.63676,0.48559,0.93077,0.99553,1,0.995,0.84218,0.62825,0.45214,1.00764,0.00089912,0.00089912,0.00089912
558,340.875,0.71612,0.47616,0.95134,0.99549,1,0.995,0.83839,0.60838,0.45855,1.00111,0.00089714,0.00089714,0.00089714
559,341.495,0.67782,0.4765,0.96515,0.99549,1,0.995,0.83839,0.60838,0.45855,1.00111,0.00089516,0.00089516,0.00089516
560,342.073,0.61094,0.45538,0.92312,0.99664,1,0.995,0.82721,0.64691,0.45613,1.01175,0.00089318,0.00089318,0.00089318
561,342.634,0.78143,0.49425,0.93907,0.99664,1,0.995,0.82721,0.64691,0.45613,1.01175,0.0008912,0.0008912,0.0008912
562,343.171,0.73125,0.49462,0.92908,1,0.99985,0.995,0.8371,0.65657,0.48463,1.02146,0.00088922,0.00088922,0.00088922
563,343.84,0.72275,0.47308,0.97057,1,0.99985,0.995,0.8371,0.65657,0.48463,1.02146,0.00088724,0.00088724,0.00088724
564,344.396,0.61647,0.45928,0.94767,1,0.99574,0.995,0.86241,0.56649,0.45301,0.97182,0.00088526,0.00088526,0.00088526
565,344.952,0.60949,0.47662,0.92392,1,0.99574,0.995,0.86241,0.56649,0.45301,0.97182,0.00088328,0.00088328,0.00088328
566,345.496,0.61212,0.4605,0.97985,1,0.9947,0.995,0.88217,0.52604,0.44647,0.95955,0.0008813,0.0008813,0.0008813
567,346.05,0.62733,0.43372,0.93005,1,0.9947,0.995,0.88217,0.52604,0.44647,0.95955,0.00087932,0.00087932,0.00087932
568,346.65,0.66171,0.49371,0.93935,0.99324,1,0.995,0.89524,0.54318,0.41848,0.97356,0.00087734,0.00087734,0.00087734
569,347.186,0.74964,0.50785,0.91499,0.99324,1,0.995,0.89524,0.54318,0.41848,0.97356,0.00087536,0.00087536,0.00087536
570,348.024,0.59219,0.45739,0.94751,0.99267,1,0.995,0.88382,0.5141,0.42376,0.98447,0.00087338,0.00087338,0.00087338
571,348.539,0.58816,0.47441,0.97258,0.99267,1,0.995,0.88382,0.5141,0.42376,0.98447,0.0008714,0.0008714,0.0008714
572,349.083,0.5072,0.40434,0.84449,0.99485,1,0.995,0.90709,0.46955,0.42114,0.9722,0.00086942,0.00086942,0.00086942
573,349.569,0.68562,0.46031,0.93004,0.99485,1,0.995,0.90709,0.46955,0.42114,0.9722,0.00086744,0.00086744,0.00086744
574,350.124,0.6854,0.4666,0.85379,0.99501,1,0.995,0.91644,0.42833,0.39231,0.95228,0.00086546,0.00086546,0.00086546
575,350.668,0.70753,0.5004,0.98866,0.99501,1,0.995,0.91644,0.42833,0.39231,0.95228,0.00086348,0.00086348,0.00086348
576,351.247,0.63928,0.47668,0.92886,0.99486,1,0.995,0.91967,0.43971,0.40051,0.95333,0.0008615,0.0008615,0.0008615
577,351.848,0.71062,0.49327,0.93471,0.99486,1,0.995,0.91967,0.43971,0.40051,0.95333,0.00085952,0.00085952,0.00085952
